GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "54063","Monroe, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",11733,12611,13610,15624,17864,18284,19940,22239,23802,26743,29470,31391,31560,31539,33006,38011,41229,42564,43393,47400,54636,61476,59421,61676,68231,69238,72892,72930,76874,78082,80227,90123,100027,98808,100733,112014,112770,116647,113956,113227,117793,123578,129145,128834,126859,129522,129891,127745,132748,130632
 "54063","Monroe, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",577,612,674,792,1078,1270,1523,1747,1903,2168,2507,2712,2937,3053,3385,3830,4371,4601,5117,5867,6634,7237,7514,7783,8537,8971,10146,10331,10960,11381,11874,12935,12831,12837,13485,14760,15336,15638,15628,15524,16406,16708,15549,15378,16897,17731,18182,19255,19758,20226
 "54063","Monroe, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",338,361,393,454,569,663,758,839,893,1005,1161,1243,1373,1474,1604,1823,2142,2335,2661,2993,3561,3650,3777,3960,4381,4713,5315,5324,5578,5605,5815,6013,6722,6864,7328,8039,8418,8865,9484,9802,10296,10601,9399,9333,10948,11389,11614,12172,12760,13383
 "54063","Monroe, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",239,251,281,338,509,607,765,908,1010,1163,1346,1469,1564,1579,1781,2007,2229,2266,2456,2874,3073,3587,3737,3823,4156,4258,4831,5007,5382,5776,6059,6922,6109,5973,6157,6721,6918,6773,6144,5722,6110,6107,6150,6045,5949,6342,6568,7083,6998,6843
 "54063","Monroe, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",7699,7404,7629,7935,8835,9376,10498,11999,14186,16229,18736,21049,22553,24028,25733,27211,28294,30543,31853,32891,35552,35496,38678,44781,49219,51780,53189,59034,61824,64806,68815,70551,72969,73255,75240,72412,76530,79070,80059,77488,69903,77596,82501,85891,83753,84881,87639,84484,85024,89977
 "54063","Monroe, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",18855,19403,20565,22767,25621,26390,28915,32491,36085,40804,45699,49728,51176,52514,55354,61392,65152,68506,70129,74424,83554,89735,90585,98674,108913,112047,115935,121633,127738,131507,137168,147739,160165,159226,162488,169666,173964,180079,178387,175191,171290,184466,196097,199347,193715,196672,199348,192974,198014,200383
 "54063","Monroe, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",3191,3530,3778,4232,5005,5622,6699,7332,8396,9740,11079,13532,16162,19103,20726,22782,24336,24937,24736,26135,28651,29355,29910,29976,29408,29955,31096,32439,34110,35773,38624,39830,41011,37311,34986,36787,35717,35464,40582,45768,46587,46431,50123,52317,51563,52665,56063,56233,57385,61235
 "54063","Monroe, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",4330,5147,5709,6391,7329,8647,10176,11264,12119,13162,15479,18891,21728,24051,25962,27186,28438,29952,30900,32122,33992,36686,39049,43577,46517,46711,48716,52365,54454,54513,55922,58523,66086,71973,72205,73131,75059,82913,89379,102496,107804,114442,118486,120639,124522,136455,134513,134876,138162,141544
 "54063","Monroe, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",7253,7816,8202,9393,10849,11754,13526,15263,16896,18754,21414,22949,23491,23878,23502,25463,27428,27005,28525,31039,31709,35769,35966,36029,38002,39278,42050,42403,44340,46029,47065,51175,53040,54705,55297,63142,62359,65619,67856,69717,72120,72648,74710,74424,73681,76698,78414,81598,83530,83673
 "54063","Monroe, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",1063,1238,1519,1835,2115,2415,2750,3098,3434,3770,4462,4925,5186,5370,5742,6324,7002,6936,7074,8029,8679,9925,10502,11185,11671,11951,13206,13249,13801,14430,15423,17264,17104,17626,18573,21756,21640,22796,23009,23263,24431,23900,24403,25512,25134,25173,26417,26696,27967,28129
 "54063","Monroe, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",824,987,1238,1497,1606,1808,1985,2190,2424,2607,3116,3456,3622,3791,3961,4317,4773,4670,4618,5155,5606,6338,6765,7362,7515,7693,8375,8242,8419,8654,9364,10342,10995,11653,12416,15035,14722,16023,16865,17541,18321,17793,18253,19467,19185,18831,19849,19613,20969,21286
 "54063","Monroe, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",239,251,281,338,509,607,765,908,1010,1163,1346,1469,1564,1579,1781,2007,2229,2266,2456,2874,3073,3587,3737,3823,4156,4258,4831,5007,5382,5776,6059,6922,6109,5973,6157,6721,6918,6773,6144,5722,6110,6107,6150,6045,5949,6342,6568,7083,6998,6843
 "54063","Monroe, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",3417,3557,3889,4396,4900,4115,3664,3878,3472,4219,3594,3517,2883,2291,3762,6224,6799,8623,7794,8332,14248,15782,12953,14462,18558,18009,17636,17278,18733,17623,17739,21684,29883,26477,26863,27116,28771,28232,23091,20247,21242,27030,30032,28898,28044,27651,25060,19451,21251,18830
 "54063","Monroe, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",691,661,674,951,1214,95,-539,-590,-1194,-851,-1636,-1187,-1925,-2392,-1464,-265,-91,1293,-77,-271,3290,5110,3686,3377,5327,3841,1091,541,-850,-1500,-2632,982,1267,-3479,-3244,-1665,-1905,-4101,-6220,-5372,-6485,-6555,-3408,-4431,-2741,-2016,-3150,-5971,-4387,-7963
 "54063","Monroe, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",2726,2896,3215,3445,3686,4020,4203,4468,4666,5070,5230,4704,4808,4683,5226,6489,6890,7330,7871,8603,10958,10672,9267,11085,13231,14168,16545,16737,19583,19123,20371,20702,28616,29956,30107,28781,30676,32333,29311,25619,27727,33585,33440,33329,30785,29667,28210,25422,25638,26793
 "54063","Monroe, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",3609,3458,3432,3488,3575,3723,3596,3611,3621,3722,3797,3764,3612,3599,3664,3596,3553,3544,3513,3548,3654,3780,3792,3822,3826,3858,3909,3966,4053,4175,4088,4228,4049,4033,4026,4162,4153,4115,4271,4262,4241,4159,4130,4074,4042,4051,4055,4089,4160,4126
 "54063","Monroe, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",1660,1630,1632,1685,1819,1960,1931,2025,2039,2108,2177,2082,1950,1861,1839,1824,1840,1858,1879,2018,2040,2112,2141,2191,2149,2120,2145,2164,2185,2219,2180,2311,2265,2290,2269,2392,2333,2330,2364,2367,2354,2271,2255,2235,2175,2129,2159,2171,2166,2108
 "54063","Monroe, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",1949,1828,1800,1803,1756,1763,1665,1586,1582,1614,1620,1682,1662,1738,1825,1772,1713,1686,1634,1530,1614,1668,1651,1631,1677,1738,1764,1802,1868,1956,1908,1917,1784,1743,1757,1770,1820,1785,1907,1895,1887,1888,1875,1839,1867,1922,1896,1918,1994,2018
 "54065","Morgan, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",21660,23073,25388,28285,32763,37198,41564,47596,55454,65137,73082,80281,88710,92640,99975,111660,120587,128135,135586,145637,154862,161938,176943,192745,205608,221722,240606,255676,284054,302409,322576,358351,375595,390034,398831,417729,439066,460226,478034,491308,486804,493576,513405,528295,521981,537212,556951,567709,587756,614247
 "54065","Morgan, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",21055,22731,25112,28007,32372,36605,41197,47297,54900,63374,71234,79836,88443,92207,99696,111413,120195,127345,135517,145523,154743,161710,176777,192257,205488,221669,240639,255867,284421,302768,322883,358632,375811,390210,399185,418226,439804,461188,479759,491962,487023,493828,513401,528103,522067,537434,556976,567620,587776,614116
 "54065","Morgan, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",605,342,276,278,391,593,367,299,554,1763,1848,445,267,433,279,247,392,790,69,114,119,228,166,488,120,53,-33,-191,-367,-359,-307,-281,-216,-176,-354,-497,-738,-962,-1725,-654,-219,-252,4,192,-86,-222,-25,89,-20,131
 "54065","Morgan, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",8669,8527,8609,8722,8953,9098,9430,9688,10076,10216,10607,10769,10990,10989,11088,11131,11190,11120,11449,11695,11945,12196,12530,12939,13104,13272,13622,13872,14180,14407,14656,15021,15270,15461,15772,16117,16462,17038,17410,17520,17580,17491,17462,17426,17444,17516,17487,17622,17709,17787
 "54065","Morgan, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2499,2706,2949,3243,3659,4089,4408,4913,5504,6376,6890,7455,8072,8430,9017,10031,10776,11523,11843,12453,12965,13278,14122,14896,15690,16706,17663,18431,20032,20990,22010,23857,24597,25227,25287,25919,26671,27012,27457,28043,27691,28219,29401,30316,29923,30670,31849,32216,33190,34533
 "54065","Morgan, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",12477,13026,13635,14811,16818,18844,18478,21287,25816,32063,33863,34695,38700,38351,41594,47012,51554,54437,58775,61314,63152,62345,67059,71489,77024,79671,84708,89764,94884,99803,108065,120288,119089,128869,134008,139768,141579,142541,146069,143945,141140,143349,144769,154899,154403,154324,155172,157357,162435,169550
 "54065","Morgan, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",964,1019,1099,1253,1609,1876,1809,2156,2614,3243,3559,3881,4697,4646,5164,5840,6440,6950,7640,8039,8593,8986,9863,10433,11496,11932,12758,13650,14067,15129,16060,18524,17274,17876,19150,19493,19386,19186,19588,19009,19254,19406,17916,18575,20726,21319,21965,23133,23856,25024
 "54065","Morgan, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",434,460,506,572,724,837,832,950,1105,1338,1492,1631,1968,2033,2199,2471,2829,3183,3687,3769,4117,4131,4557,4847,5300,5641,6161,6401,6715,6907,7422,7952,8031,8416,9127,9636,9929,10460,11496,11679,11814,12007,10434,10830,12955,13458,13862,14693,15541,16561
 "54065","Morgan, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",530,559,593,681,885,1039,977,1206,1509,1905,2067,2250,2729,2613,2965,3369,3611,3767,3953,4270,4476,4855,5306,5586,6196,6291,6597,7249,7352,8222,8638,10572,9243,9460,10023,9857,9457,8726,8092,7330,7440,7399,7482,7745,7771,7861,8103,8440,8315,8463
 "54065","Morgan, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",4454,4543,5318,6601,7946,9087,10896,12413,14213,16678,20177,21973,22010,22377,23122,26084,27734,29810,32545,35308,38266,42476,46089,49669,53085,62138,70130,74403,91414,99913,110665,126631,134399,132156,135737,142205,150167,155233,154427,154412,145384,140690,146519,148125,141089,144763,151486,156866,164660,174253
 "54065","Morgan, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",15967,16550,17854,20159,23155,26055,27565,31544,37415,45498,50481,52787,56013,56082,59552,67256,72848,77297,83680,88583,92825,95835,103285,110725,118613,129877,142080,150517,172231,184587,202670,228395,236214,243149,250595,262480,272360,278588,280908,279348,267270,264633,273372,284449,274766,277768,284693,291090,303239,318779
 "54065","Morgan, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",2731,3124,3482,3908,4678,5577,6785,7814,8892,9995,11431,14055,17089,19064,21716,24236,25678,27498,27979,30739,33661,35353,37519,37880,39313,41570,44994,48231,52694,55169,55163,61131,60327,58840,56854,61196,67034,74729,81629,81312,79090,76153,83127,83651,82312,85075,85694,85737,88473,94809
 "54065","Morgan, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",2962,3399,4052,4218,4930,5566,7214,8238,9147,9644,11170,13439,15608,17494,18707,20168,22061,23340,23927,26315,28376,30750,36139,44140,47682,50275,53532,56928,59129,62653,64743,68825,79054,88045,91382,94053,99672,106909,115497,130648,140444,152790,156906,160195,164903,174369,186564,190882,196044,200659
 "54065","Morgan, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",9280,9996,10497,11152,12542,13832,13361,15644,19111,23250,24555,26174,29485,29148,30850,33174,35061,35724,37452,38321,39663,42386,44495,46456,49725,50877,52268,56116,56793,61708,66373,73054,71918,77919,80624,83561,83372,83877,92175,93867,90651,90679,89242,93558,94066,96463,97725,100080,101696,105775
 "54065","Morgan, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",1060,1170,1259,1411,1691,1954,1828,2186,2822,3572,3828,4166,4986,5010,5878,6678,7493,7983,8413,9028,9823,10601,11384,12393,13595,14171,14535,15983,15745,17139,18348,21073,20204,21934,24084,24918,25082,25631,26057,26156,25567,25100,25320,27245,27580,26440,27155,26942,28108,29644
 "54065","Morgan, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",530,611,666,730,806,915,851,980,1313,1667,1761,1916,2257,2397,2913,3309,3882,4216,4460,4758,5347,5746,6078,6807,7399,7880,7938,8734,8393,8917,9710,10501,10961,12474,14061,15061,15625,16905,17965,18826,18127,17701,17838,19500,19809,18579,19052,18502,19793,21181
 "54065","Morgan, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",530,559,593,681,885,1039,977,1206,1509,1905,2067,2250,2729,2613,2965,3369,3611,3767,3953,4270,4476,4855,5306,5586,6196,6291,6597,7249,7352,8222,8638,10572,9243,9460,10023,9857,9457,8726,8092,7330,7440,7399,7482,7745,7771,7861,8103,8440,8315,8463
 "54065","Morgan, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",2137,1860,1879,2248,2585,3058,3289,3457,3883,5241,5480,4355,4229,4193,4866,7160,9000,10730,12910,13965,13666,9358,11180,12640,13704,14623,17905,17665,22346,20956,23344,26161,26967,29016,29300,31289,33125,33033,27837,23922,24922,27570,30207,34096,32757,31421,30292,30335,32631,34131
 "54065","Morgan, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",306,41,-13,38,81,321,128,-113,151,1054,1094,-318,-453,-346,-361,-293,-41,476,-142,-109,-115,-24,-56,289,-80,-129,-218,-361,-534,-543,-497,-455,-421,-425,-626,-759,-946,-1192,-1986,-895,-443,-459,-176,-86,-367,-520,-269,-190,-271,-119
 "54065","Morgan, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",1831,1819,1892,2210,2504,2737,3161,3570,3732,4187,4386,4673,4682,4539,5227,7453,9041,10254,13052,14074,13781,9382,11236,12351,13784,14752,18123,18026,22880,21499,23841,26616,27388,29441,29926,32048,34071,34225,29823,24817,25365,28029,30383,34182,33124,31941,30561,30525,32902,34250
 "54065","Morgan, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",2586,2600,2571,2624,2722,2791,2654,2806,2967,3223,3242,3271,3384,3276,3370,3480,3583,3674,3831,3902,4002,4068,3979,4024,4168,4300,4330,4446,4393,4376,4403,4493,4640,4762,4865,4954,5048,5017,5113,5104,4991,4848,4948,4960,4864,4896,4813,4890,4889,4987
 "54065","Morgan, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",1967,1956,1926,1916,2016,2064,1899,2082,2236,2481,2464,2439,2512,2437,2488,2523,2541,2535,2604,2644,2698,2791,2757,2859,2938,2940,2974,3120,2994,3129,3186,3257,3248,3339,3395,3421,3393,3275,3293,3287,3222,3159,3126,3144,3034,3054,2977,2990,3000,3054
 "54065","Morgan, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",619,644,645,708,706,727,755,724,731,742,778,832,872,839,882,957,1042,1139,1227,1258,1304,1277,1222,1165,1230,1360,1356,1326,1399,1247,1217,1236,1392,1423,1470,1533,1655,1742,1820,1817,1769,1689,1822,1816,1830,1842,1836,1900,1889,1933
 "54067","Nicholas, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",54960,66870,72414,80611,91664,104994,129978,139864,159394,182377,195221,217079,235607,252371,232005,258840,270007,266887,279974,316132,315314,338400,367743,395271,385084,408212,420476,431300,446461,466879,491497,523214,553045,560215,555263,580011,612192,654920,701765,762505,777443,797311,850590,849251,797526,814011,821105,784127,802186,847159
 "54067","Nicholas, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",54679,66635,72208,80407,91398,104913,130009,139956,159515,182356,195066,217000,236068,253241,232756,259552,270925,267474,280492,316631,315440,338255,367821,394906,384530,408043,420607,432004,446927,467734,492301,523092,553348,560874,556063,580423,612233,655686,703397,763523,778580,798217,850550,848342,796428,813116,819986,783591,801649,847794
 "54067","Nicholas, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",281,235,206,204,266,81,-31,-92,-121,21,155,79,-461,-870,-751,-712,-918,-587,-518,-499,-126,145,-78,365,554,169,-131,-704,-466,-855,-804,122,-303,-659,-800,-412,-41,-766,-1632,-1018,-1137,-906,40,909,1098,895,1119,536,537,-635
 "54067","Nicholas, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",22321,22653,23186,23739,23918,24075,25145,26293,27018,27462,28035,28181,28375,28675,28302,28240,28259,28047,27617,27485,26946,26743,26609,26741,26978,26941,27056,26997,26948,26845,26707,26543,26177,26160,26063,26089,26195,26205,26130,26138,26253,26230,26214,26261,25948,25718,25550,25378,25134,24842
 "54067","Nicholas, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2462,2952,3123,3396,3832,4361,5169,5319,5900,6641,6963,7703,8303,8801,8197,9166,9555,9516,10138,11502,11702,12654,13820,14781,14274,15152,15541,15976,16568,17392,18403,19712,21127,21415,21305,22232,23371,24992,26857,29172,29613,30397,32448,32339,30736,31651,32137,30898,31916,34102
 "54067","Nicholas, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",50793,62266,65492,72816,83838,95518,120411,126128,143569,162514,170207,185395,194073,201952,159595,201305,212063,199302,215886,251680,226848,234044,254116,267130,247466,266884,260671,253686,262281,273834,304482,323436,333294,321973,320508,333265,359553,380444,397353,413418,417988,441105,467827,465885,427744,416594,414350,373996,382653,415360
